ID,PLATFORM,BOT,BROWSER,DIST
3612,iOS,False,Safari,iPhone
3613,Windows,False,ChromiumEdge,
3614,Windows,False,ChromiumEdge,
3615,Android,False,Chrome,Android
3616,iOS,False,Safari,iPhone
3617,Mac OS,False,Chrome,
3618,iOS,False,,iPhone
3619,Windows,False,Chrome,
3620,Windows,False,Chrome,
3621,iOS,False,Safari,iPhone
3622,Windows,False,Chrome,
3623,Mac OS,False,Chrome,
3624,Windows,False,Chrome,
3625,Windows,False,ChromiumEdge,
3626,Windows,False,Chrome,
3627,Windows,False,Chrome,
3628,Windows,False,Chrome,
3629,Windows,False,Chrome,
3630,iOS,False,,iPhone
3631,Windows,False,Chrome,
3632,Windows,False,Chrome,
3633,Windows,False,ChromiumEdge,
3634,Windows,False,Chrome,
3635,iOS,False,Safari,iPhone
3636,Windows,False,Chrome,
3637,Windows,False,Chrome,
3638,iOS,False,ChromeiOS,iPhone
3639,Windows,False,Chrome,
3640,Windows,False,ChromiumEdge,
3642,Windows,False,Firefox,
3643,Windows,False,Chrome,
3644,iOS,False,,iPhone
3645,iOS,False,,iPhone
3646,iOS,False,Safari,iPhone
3647,Windows,False,ChromiumEdge,
3649,Windows,False,Chrome,
3650,Windows,False,Chrome,
3651,Mac OS,False,Safari,
3652,Windows,False,Chrome,
3653,Windows,False,Chrome,
3654,Windows,False,Chrome,
3655,Windows,False,Chrome,
3656,Windows,False,Chrome,
3657,Windows,False,Chrome,
3658,Windows,False,Chrome,
3659,Windows,False,Chrome,
3660,Windows,False,Chrome,
3661,iOS,False,,iPhone
3662,Mac OS,False,Safari,
3663,Mac OS,False,Safari,
3664,iOS,False,ChromeiOS,iPhone
3665,Windows,False,Chrome,
3666,Windows,False,Chrome,
3667,iOS,False,Safari,iPhone
3668,Windows,False,ChromiumEdge,
3669,Windows,False,Chrome,
3670,iOS,False,Safari,iPhone
3671,Windows,False,Chrome,
3672,Mac OS,False,Safari,
3673,Windows,False,ChromiumEdge,
3674,Windows,False,ChromiumEdge,
3675, ChromeOS,False,Chrome,
3676,Windows,False,ChromiumEdge,
3677,Windows,False,ChromiumEdge,
3678,Windows,False,Chrome,
3680,Windows,False,Chrome,
3681,Windows,False,Chrome,
3682,Windows,False,Chrome,
3683,Android,False,Chrome,Android
3684,Mac OS,False,Safari,
3685,iOS,False,Safari,iPhone
3686,Mac OS,False,Safari,
3687,Mac OS,False,Chrome,
3688,Mac OS,False,Chrome,
3689,Windows,False,Chrome,
3690,iOS,False,Safari,iPhone
3691,Windows,False,ChromiumEdge,
3692,iOS,False,Safari,iPhone
3694,Windows,False,ChromiumEdge,
3695,iOS,False,Safari,iPhone
3696,Windows,False,Chrome,
3697,Mac OS,False,Chrome,
3698,Windows,False,Chrome,
3699,iOS,False,Safari,iPhone
3700,iOS,False,Safari,iPhone
3701,Android,False,Chrome,Android
3702,Windows,False,Chrome,
3703,Windows,False,ChromiumEdge,
3704,Mac OS,False,Chrome,
3705,iOS,False,Safari,iPhone
3706,Windows,False,Chrome,
3708,Windows,False,Firefox,
3709,Mac OS,False,Chrome,
3710,Mac OS,False,Safari,
3711,Mac OS,False,Chrome,
3712,Windows,False,Chrome,
3713,Mac OS,False,Safari,
3714,Android,False,Chrome,Android
3715,Windows,False,ChromiumEdge,
3716,Windows,False,Chrome,
3717,Windows,False,Firefox,
3718,Windows,False,Chrome,
3719,Windows,False,Chrome,
3720,iOS,False,ChromeiOS,IPad
3721,iOS,False,,IPad
3722,Mac OS,False,Chrome,
3723,Mac OS,False,Chrome,
3724,iOS,False,,iPhone
3725,iOS,False,Safari,iPhone
3726,Mac OS,False,Chrome,
3727,Windows,False,Firefox,
3728,iOS,False,Safari,iPhone
3729,Mac OS,False,Chrome,
3730,Android,False,Chrome,Android
3731,Android,False,Chrome,Android
3732,Windows,False,Chrome,
3733,Windows,False,ChromiumEdge,
3734,Mac OS,False,Safari,
3735,Mac OS,False,Safari,
3736,Windows,False,Chrome,
3737,Windows,False,Chrome,
3738,iOS,False,Safari,iPhone
3739,Windows,False,ChromiumEdge,
3740,iOS,False,Safari,iPhone
3741,Windows,False,Chrome,
3742,iOS,False,Safari,iPhone
3743,Android,False,Chrome,Android
3744,Windows,False,Chrome,
3745,iOS,False,Safari,iPhone
3746,Android,False,Firefox,Android
3747,Windows,False,Chrome,
3748,Windows,False,Chrome,
3749,Mac OS,False,Chrome,
3750,iOS,False,Safari,iPhone
3751,Mac OS,False,Safari,
3752,Android,False,Chrome,Android
3753,Mac OS,False,Chrome,
3755,Mac OS,False,Safari,
3756,iOS,False,,iPhone
3757,iOS,False,Safari,iPhone
3758,Windows,False,Chrome,
3759,Windows,False,Chrome,
3760,Windows,False,ChromiumEdge,
3761,Windows,False,Chrome,
3762,Windows,False,Chrome,
3763,iOS,False,,IPad
3764,Mac OS,False,Safari,
3765,Windows,False,Firefox,
3766,Mac OS,False,Chrome,
3767,Mac OS,False,Chrome,
3768,iOS,False,Safari,iPhone
3769,Mac OS,False,Safari,
3770,Mac OS,False,Safari,
3771,iOS,False,Safari,iPhone
3772,Mac OS,False,Safari,
3773,Mac OS,False,Chrome,
3774,Windows,False,Chrome,
3775,Windows,False,Chrome,
3776,Windows,False,Chrome,
3777,Windows,False,Chrome,
3778,Windows,False,Chrome,
3779,Windows,False,ChromiumEdge,
3780,Windows,False,ChromiumEdge,
3781,Windows,False,Chrome,
3782,Windows,False,Chrome,
3783,iOS,False,,iPhone
3784,Windows,False,Chrome,
3785,Windows,False,Chrome,
3787,Windows,False,Chrome,
3788,Windows,False,Chrome,
3789,iOS,False,Safari,iPhone
3790,Windows,False,Chrome,
3791,Android,False,Chrome,Android
3793,Mac OS,False,Chrome,
3794,iOS,False,Safari,iPhone
3795,Windows,False,Chrome,
3797,Windows,False,ChromiumEdge,
3798,iOS,False,Safari,iPhone
3799,Windows,False,ChromiumEdge,
3800,Android,False,Chrome,Android
3801,Windows,False,Chrome,
3802,Windows,False,ChromiumEdge,
3803,Android,False,Chrome,Android
3804,Windows,False,Firefox,
3805,iOS,False,Safari,iPhone
3806,iOS,False,Safari,iPhone
3807,iOS,False,Safari,iPhone
3808,Mac OS,False,Safari,
3809,Mac OS,False,Safari,
3810,Windows,False,Chrome,
3811,Windows,False,Chrome,
3812,Windows,False,Chrome,
3813,Windows,False,ChromiumEdge,
3814,Mac OS,False,Chrome,
3815,iOS,False,Safari,iPhone
3816,Mac OS,False,Safari,
3817,Windows,False,Chrome,
3818,iOS,False,Safari,iPhone
3819,iOS,False,Safari,iPhone
3820,Mac OS,False,Chrome,
3821,iOS,False,Safari,iPhone
3822,Windows,False,ChromiumEdge,
3823,Mac OS,False,Safari,
3824,iOS,False,Safari,iPhone
3826,Android,False,Chrome,Android
3827,iOS,False,Safari,iPhone
3828,Mac OS,False,Chrome,
3830,Windows,False,Chrome,
3831,Windows,False,Chrome,
3832,Windows,False,Chrome,
3833,Windows,False,ChromiumEdge,
3834,iOS,False,Safari,iPhone
3837,Windows,False,Chrome,
3838,Windows,False,Chrome,
3839,Mac OS,False,Safari,
3840,Windows,False,ChromiumEdge,
3841,iOS,False,Safari,iPhone
3842,Windows,False,Chrome,
3843,iOS,False,Safari,iPhone
3844,Android,False,Chrome,Android
3845,Windows,False,Chrome,
3846,Android,False,Chrome,Android
3847,Android,False,Chrome,Android
3849,iOS,False,Safari,iPhone
3850,Windows,False,Chrome,
3851,Mac OS,False,Chrome,
3852,Mac OS,False,Chrome,
3853,Windows,False,Firefox,
3854,Mac OS,False,Chrome,
3855,Mac OS,False,Safari,
3856,Mac OS,False,Safari,
3857,Mac OS,False,Safari,
3858,Windows,False,Chrome,
3859,Windows,False,Firefox,
3860,Windows,False,Chrome,
3861,Windows,False,ChromiumEdge,
3862,Mac OS,False,Chrome,
3863,Windows,False,Chrome,
3864,Windows,False,Chrome,
3865,Android,False,Chrome,Android
3866,Linux,False,Chrome,
3867,Windows,False,Chrome,
3868,iOS,False,Safari,iPhone
3870,Windows,False,Chrome,
3871,iOS,False,Safari,iPhone
3872,iOS,False,Safari,iPhone
3873,Windows,False,Firefox,
3874,Mac OS,False,Safari,
3875,Windows,False,Chrome,
3876,Windows,False,ChromiumEdge,
3877,Windows,False,ChromiumEdge,
3878,iOS,False,,IPad
3879,iOS,False,Safari,iPhone
3880,Windows,False,Chrome,
3881,Windows,False,Chrome,
3882,iOS,False,ChromeiOS,IPad
3883,Windows,False,Chrome,
3884,iOS,False,Safari,IPad
3885,Mac OS,False,Safari,
3886,Android,False,Chrome,Android
3887,iOS,False,,IPad
3888,iOS,False,,IPad
3889,Windows,False,Chrome,
3890,Windows,False,Chrome,
3891,Windows,False,ChromiumEdge,
3892,Windows,False,ChromiumEdge,
3893,Windows,False,ChromiumEdge,
3894,iOS,False,Safari,iPhone
3895,Android,False,Chrome,Android
3896,iOS,False,Safari,iPhone
3897,Windows,False,Firefox,
3898,Windows,False,Chrome,
3899,Windows,False,Chrome,
3901,Windows,False,ChromiumEdge,
3902,Windows,False,Chrome,
3903,Windows,False,Chrome,
3904,Windows,False,Chrome,
3905,iOS,False,Safari,iPhone
3906,Mac OS,False,Chrome,
3907,Windows,False,ChromiumEdge,
3908,Mac OS,False,Safari,
3910,iOS,False,Safari,iPhone
3911,Windows,False,Chrome,
3912,Windows,False,Chrome,
3913,iOS,False,Safari,iPhone
3914,Mac OS,False,Safari,
3915,Android,False,Chrome,Android
3916,iOS,False,Safari,iPhone
3917,Mac OS,False,Safari,
3918,Windows,False,Chrome,
3919,Mac OS,False,Safari,
3920,Mac OS,False,Chrome,
3921,Windows,False,Chrome,
3922,Mac OS,False,Chrome,
3923,Windows,False,Chrome,
3924,Windows,False,Chrome,
3925,Mac OS,False,Chrome,
3926,Android,False,Chrome,Android
3927,Windows,False,Chrome,
3928,Android,False,Chrome,Android
3929,Windows,False,ChromiumEdge,
3930,Windows,False,Chrome,
3931,Windows,False,Chrome,
3932,Windows,False,Chrome,
3933,iOS,False,Safari,iPhone
3934, ChromeOS,False,Chrome,
3935,Mac OS,False,Safari,
3936,Windows,False,Chrome,
3937,Android,False,Chrome,Android
3938,iOS,False,Safari,iPhone
3939,Mac OS,False,Safari,
3940,Windows,False,Chrome,
3941,Windows,False,Chrome,
3942,Windows,False,Chrome,
3943,iOS,False,Safari,iPhone
3944,Mac OS,False,Chrome,
3945,Mac OS,False,Safari,
3946,Windows,False,Chrome,
3947,Mac OS,False,Safari,
3948,iOS,False,Safari,IPad
3949,Windows,False,Chrome,
3950,Android,False,Chrome,Android
3952,Mac OS,False,Chrome,
3954,Android,False,Chrome,Android
3955,iOS,False,Safari,iPhone
3956,Mac OS,False,Safari,
3957,iOS,False,Safari,iPhone
3958,iOS,False,Safari,iPhone
3959,Windows,False,ChromiumEdge,
3960,Windows,False,Chrome,
3961, ChromeOS,False,Chrome,
3962,iOS,False,Safari,iPhone
3963,Mac OS,False,Safari,
3964,Mac OS,False,Firefox,
3965,Windows,False,Chrome,
3966,Android,False,Chrome,Android
3967,Windows,False,Chrome,
3968,Windows,False,Chrome,
3969,Windows,False,Chrome,
3970,Mac OS,False,Firefox,
3971,Mac OS,False,Safari,
3972,Windows,False,Chrome,
3973,Android,False,Chrome,Android
3974,iOS,False,Safari,iPhone
3975,iOS,False,Safari,iPhone
3976,Android,False,Chrome,Android
3977,iOS,False,Safari,iPhone
3978,Android,False,Chrome,Android
3979,Windows,False,Chrome,
3980,Windows,False,Chrome,
3981,Android,False,Chrome,Android
3982,Windows,False,Chrome,
3983,Mac OS,False,Chrome,
3984,Mac OS,False,Firefox,
3985,Mac OS,False,Safari,
3986,Windows,False,ChromiumEdge,
3987,Windows,False,ChromiumEdge,
3988,iOS,False,,iPhone
3989,iOS,False,Safari,iPhone
3990,Windows,False,Chrome,
3991,Windows,False,Chrome,
3992,Mac OS,False,Chrome,
3993,Mac OS,False,Firefox,
3994,Mac OS,False,Safari,
3995,Windows,False,ChromiumEdge,
3996,Windows,False,Chrome,
3997,Mac OS,False,Safari,
3998,Mac OS,False,Safari,
3999,Mac OS,False,Chrome,
4000,iOS,False,,iPhone
4001,Mac OS,False,Safari,
4002,iOS,False,ChromeiOS,iPhone
4003,Mac OS,False,Safari,
4004,Windows,False,Chrome,
4005,Android,False,Chrome,Android
4006,iOS,False,Safari,iPhone
4007,Android,False,Chrome,Android
4008,iOS,False,Safari,iPhone
4009,Windows,False,ChromiumEdge,
4010,Android,False,Chrome,Android
4012,Windows,False,Chrome,
4013,Windows,False,Chrome,
4014,Windows,False,Chrome,
4015,iOS,False,,IPad
4016,Mac OS,False,Safari,
4017,Mac OS,False,Safari,
4018,Mac OS,False,Safari,
4019,iOS,False,Safari,iPhone
4021,iOS,False,Safari,iPhone
4022,Windows,False,Chrome,
4023,Mac OS,False,Safari,
4024,Windows,False,Chrome,
4026,Mac OS,False,Chrome,
4027,Android,False,Chrome,Android
4028,Mac OS,False,Firefox,
4029,Windows,False,Chrome,
4030,Windows,False,Chrome,
4031,Windows,False,Chrome,
4032,Windows,False,Chrome,
4033,Windows,False,Chrome,
4035,Windows,False,Chrome,
4036,iOS,False,Safari,iPhone
4037,Android,False,Chrome,Android
4038,Windows,False,Firefox,
4039,Mac OS,False,Safari,
4040,iOS,False,ChromeiOS,iPhone
4041,Android,False,Chrome,Android
4042,Windows,False,ChromiumEdge,
4043,Mac OS,False,Chrome,
4044,Windows,False,Chrome,
4045,Windows,False,Chrome,
4046,Mac OS,False,Chrome,
4047,Mac OS,False,Chrome,
4048,Android,False,Chrome,Android
4049,iOS,False,Safari,iPhone
4050,iOS,False,Safari,iPhone
4051,Windows,False,ChromiumEdge,
4052,Mac OS,False,Safari,
4053,Mac OS,False,Safari,
4054,iOS,False,ChromeiOS,iPhone
4055,Windows,False,Chrome,
4056,Windows,False,Chrome,
4057,Windows,False,Chrome,
4058,iOS,False,Safari,iPhone
4059,Windows,False,Chrome,
4060,Mac OS,False,Safari,
4061,Mac OS,False,Chrome,
4062,Windows,False,ChromiumEdge,
4063,Windows,False,Chrome,
4064,Android,False,Chrome,Android
4065,iOS,False,Safari,iPhone
4066,Windows,False,Firefox,
4067,Android,False,Chrome,Android
4068,Android,False,Chrome,Android
4069,Windows,False,ChromiumEdge,
4070,iOS,False,Safari,iPhone
4071,Android,False,Chrome,Android
4072,Windows,False,Chrome,
4073,iOS,False,Safari,iPhone
4074,Windows,False,Chrome,
4075,Windows,False,Chrome,
4076,Windows,False,Chrome,
4077,Mac OS,False,Chrome,
4078,Android,False,Chrome,Android
4079,Windows,False,Chrome,
4080,iOS,False,Safari,iPhone
4081,Windows,False,Chrome,
4082,Windows,False,ChromiumEdge,
4083,Windows,False,ChromiumEdge,
4084,Windows,False,Chrome,
4085,Windows,False,Chrome,
4086,Windows,False,ChromiumEdge,
4087,Mac OS,False,Safari,
4088,iOS,False,,IPad
4089,Linux,False,Chrome,
4090,Windows,False,Firefox,
4091,iOS,False,Safari,iPhone
4092,iOS,False,Safari,iPhone
4093,Windows,False,ChromiumEdge,
4094,iOS,False,Safari,iPhone
4095,Windows,False,ChromiumEdge,
4096,Windows,False,Chrome,
4097,Windows,False,ChromiumEdge,
4098,Windows,False,Chrome,
4099,Mac OS,False,Safari,
4100, ChromeOS,False,Chrome,
4101,Mac OS,False,Chrome,
4102,Mac OS,False,Safari,
4103,Android,False,Chrome,Android
4104,Windows,False,ChromiumEdge,
4105,iOS,False,ChromeiOS,IPad
4106,Windows,False,Chrome,
4107,iOS,False,Safari,iPhone
4108,Windows,False,Chrome,
4109,Windows,False,Chrome,
4110,iOS,False,Safari,iPhone
4111,iOS,False,Safari,iPhone
4112,Windows,False,Chrome,
4113,Mac OS,False,Safari,
4114,iOS,False,,iPhone
4115,iOS,False,Safari,iPhone
4116,Mac OS,False,Chrome,
4117,Windows,False,Chrome,
4118,Windows,False,Chrome,
4119,Windows,False,Chrome,
4120,iOS,False,ChromeiOS,iPhone
4121, ChromeOS,False,Chrome,
4122,Mac OS,False,Chrome,
4123,Windows,False,Firefox,
4124,Windows,False,Firefox,
4125,iOS,False,Safari,iPhone
4126,Mac OS,False,Safari,
4127,iOS,False,Safari,iPhone
4128,Windows,False,Chrome,
4129,iOS,False,Safari,iPhone
4130,Mac OS,False,Safari,
4131,Windows,False,Chrome,
4132,Windows,False,Chrome,
4133,iOS,False,Safari,iPhone
4134,Mac OS,False,Safari,
4135,Android,False,Chrome,Android
4136,Mac OS,False,Safari,
4137,iOS,False,Safari,iPhone
4138,Windows,False,Chrome,
4139,Windows,False,Chrome,
4140,Windows,False,Chrome,
4141,Mac OS,False,Safari,
4142,Windows,False,Chrome,
4143,Mac OS,False,Chrome,
4144,Windows,False,ChromiumEdge,
4146,Mac OS,False,Chrome,
4147,Mac OS,False,Chrome,
4148,iOS,False,Safari,iPhone
4149,iOS,False,Safari,iPhone
4150,Mac OS,False,Safari,
4151,Windows,False,Firefox,
4152,Mac OS,False,Safari,
4153,Mac OS,False,Safari,
4154,Windows,False,Chrome,
4155,Windows,False,Chrome,
4156,iOS,False,Safari,iPhone
4157,Windows,False,Firefox,
4159,Android,False,Chrome,Android
4160,Windows,False,Firefox,
4161,Windows,False,ChromiumEdge,
4162,Windows,False,Chrome,
4163,Windows,False,Chrome,
4164,Windows,False,ChromiumEdge,
4165,Mac OS,False,Chrome,
4166,iOS,False,,iPhone
4167,Windows,False,ChromiumEdge,
4168,Mac OS,False,Safari,
4169,Android,False,Chrome,Android
4170,Windows,False,Firefox,
4171,Windows,False,ChromiumEdge,
4172,Windows,False,Firefox,
4173,iOS,False,Safari,iPhone
4174,Mac OS,False,Chrome,
4175,iOS,False,Safari,iPhone
4176,Windows,False,ChromiumEdge,
4177,Mac OS,False,Safari,
4178,Windows,False,Chrome,
4179,Windows,False,Chrome,
4180,Mac OS,False,Safari,
4182,iOS,False,Safari,iPhone
4183,Mac OS,False,Firefox,
4184,Mac OS,False,Safari,
4185,Windows,False,ChromiumEdge,
4186,Windows,False,Chrome,
4187,Android,False,Firefox,Android
4188,Windows,False,Chrome,
4189,Mac OS,False,Chrome,
4190,Windows,False,Chrome,
4191,Mac OS,False,Safari,
4192,Windows,False,Chrome,
4193,Windows,False,ChromiumEdge,
4194,Windows,False,Chrome,
4195,Windows,False,Firefox,
4196,Windows,False,Chrome,
4197,Mac OS,False,Chrome,
4198,iOS,False,Safari,iPhone
4199,Mac OS,False,Chrome,
4200,iOS,False,Safari,iPhone
4201,Mac OS,False,Safari,
4202,iOS,False,Safari,iPhone
4203,Android,False,Chrome,Android
4204,Mac OS,False,Safari,
4205,iOS,False,Safari,iPhone
4206,Windows,False,Chrome,
4207,iOS,False,Safari,iPhone
4208,Android,False,Chrome,Android
4209,Windows,False,Chrome,
4210,Windows,False,ChromiumEdge,
4211,Windows,False,Chrome,
4212,Windows,False,Chrome,
4214,iOS,False,Safari,iPhone
4215,Mac OS,False,Chrome,
4216,Windows,False,Chrome,
4217,Windows,False,Chrome,
4219,Windows,False,Chrome,
4220,Android,False,Chrome,Android
4221,Android,False,Chrome,Android
4222,iOS,False,,iPhone
4223,iOS,False,Safari,IPad
4224,Mac OS,False,Safari,
4225,Windows,False,Chrome,
4226,Mac OS,False,Chrome,
4227,Windows,False,Firefox,
4229,Android,False,Chrome,Android
4230,Mac OS,False,Safari,
4231,Windows,False,Chrome,
4232,iOS,False,Safari,iPhone
4233,Windows,False,Chrome,
4234,Windows,False,Chrome,
4235,iOS,False,Safari,iPhone
4236,Windows,False,Chrome,
4237,Android,False,Chrome,Android
4238,Mac OS,False,Chrome,
4239,Windows,False,Chrome,
4240,Mac OS,False,Safari,
4241,Mac OS,False,Chrome,
4242,Mac OS,False,Safari,
4243,Windows,False,Chrome,
4244,iOS,False,Safari,iPhone
4245,Windows,False,Chrome,
4246,Windows,False,ChromiumEdge,
4247,iOS,False,Safari,iPhone
4248,Windows,False,ChromiumEdge,
4249,Mac OS,False,Safari,
4250,Mac OS,False,Chrome,
4251,iOS,False,Safari,iPhone
4252,Windows,False,ChromiumEdge,
4253,Android,False,Chrome,Android
4254,Mac OS,False,Safari,
4255,Windows,False,Chrome,
4256,Mac OS,False,Safari,
4257,iOS,False,ChromeiOS,iPhone
4258,Mac OS,False,Chrome,
4259,Mac OS,False,Safari,
4260,Windows,False,Chrome,
4261,Windows,False,Chrome,
4262,Windows,False,Chrome,
4263,Windows,False,Chrome,
4264,Windows,False,Chrome,
4265,Windows,False,Chrome,
4266,Windows,False,ChromiumEdge,
4267,Mac OS,False,Safari,
4268,Windows,False,Firefox,
4269,Mac OS,False,Safari,
4270,Windows,False,Firefox,
4271,iOS,False,,iPhone
4272,Windows,False,Chrome,
4273,Windows,False,Chrome,
4274,Windows,False,Chrome,
4275,Android,False,Chrome,Android
4276,Mac OS,False,Safari,
4277,Windows,False,Chrome,
4278,Mac OS,False,Safari,
4279,iOS,False,Safari,iPhone
4280,iOS,False,,IPad
4281,Windows,False,Chrome,
4282,iOS,False,Safari,iPhone
4283,Windows,False,Chrome,
4284,Windows,False,Chrome,
4285,Windows,False,ChromiumEdge,
4286,Mac OS,False,Safari,
4287,Windows,False,Chrome,
4288,Windows,False,Chrome,
4289,Android,False,Chrome,Android
4290,Windows,False,Chrome,
4291,iOS,False,Safari,iPhone
4292,Windows,False,Chrome,
4293,Windows,False,Chrome,
4294,Mac OS,False,Safari,
4296,Mac OS,False,Chrome,
4297,Windows,False,Chrome,
4298,Windows,False,ChromiumEdge,
4299,Windows,False,Chrome,
4300,iOS,False,Safari,iPhone
4301,Android,False,Chrome,Android
4302,Windows,False,Chrome,
4303, ChromeOS,False,Chrome,
4304,Windows,False,Firefox,
4305,Windows,False,Chrome,
4306,Mac OS,False,Safari,
4307,Windows,False,Chrome,
4308,Windows,False,Chrome,
4309,iOS,False,Safari,iPhone
4310,Mac OS,False,Safari,
4311,Windows,False,Firefox,
4312,Mac OS,False,Safari,
4313,Mac OS,False,Chrome,
4314,Android,False,Chrome,Android
4315,iOS,False,Safari,iPhone
4316,Windows,False,ChromiumEdge,
4317,Android,False,Chrome,Android
4319,Android,False,Chrome,Android
4320,Android,False,Chrome,Android
4321,Windows,False,Chrome,
4322,iOS,False,Safari,iPhone
4323,Windows,False,Chrome,
4324,Mac OS,False,Chrome,
4325,Windows,False,Chrome,
4326,Windows,False,ChromiumEdge,
4327,Windows,False,ChromiumEdge,
4328,iOS,False,Safari,IPad
4329,Android,False,Chrome,Android
4330,Windows,False,Firefox,
4331,Windows,False,Chrome,
4332,Windows,False,Chrome,
4333,Windows,False,Chrome,
4334,Windows,False,Chrome,
4335,Windows,False,Chrome,
4336,Windows,False,Chrome,
4337,Mac OS,False,Safari,
4338,Windows,False,ChromiumEdge,
4339,iOS,False,,iPhone
4340,Windows,False,Chrome,
4341,Android,False,Chrome,Android
4342,Mac OS,False,Safari,
4343,Mac OS,False,Safari,
4344,Linux,False,Chrome,
4345,Windows,False,Chrome,
4346,iOS,False,ChromeiOS,IPad
4347,Windows,False,Chrome,
4348,iOS,False,Safari,iPhone
4349,Windows,False,Chrome,
4350,Mac OS,False,Safari,
4351, ChromeOS,False,Chrome,
4352,Mac OS,False,Safari,
4354,Mac OS,False,Safari,
4355,Windows,False,Chrome,
4356,Windows,False,ChromiumEdge,
4357,Android,False,Chrome,Android
4358,Windows,False,Chrome,
4359,Windows,False,ChromiumEdge,
4360,Windows,False,Chrome,
4361,Mac OS,False,Safari,
4362,Mac OS,False,Safari,
4363,Mac OS,False,Chrome,
4364,Mac OS,False,Safari,
4365,iOS,False,Safari,iPhone
4366,Windows,False,Chrome,
4368,iOS,False,Safari,iPhone
4369,iOS,False,ChromeiOS,iPhone
4370,iOS,False,Safari,iPhone
4371,iOS,False,,iPhone
4372,iOS,False,Safari,iPhone
4374,Linux,False,Chrome,
4375,Windows,False,Chrome,
4376,Windows,False,Chrome,
4377,Windows,False,Chrome,
4378,Linux,False,Chrome,
4379,Windows,False,Chrome,
4380,Mac OS,False,Safari,
4381,Windows,False,Chrome,
4382,iOS,False,Safari,iPhone
4383,iOS,False,Safari,iPhone
4384,iOS,False,ChromeiOS,iPhone
4385,iOS,False,Safari,iPhone
